MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OverallCond,OverallQual,PavedDrive,RoofMatl,SaleCondition,SalePrice,SaleType,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold
None,None,0,8,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,1158.0,0,2004,2009
None,None,0,1,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,835.0,146,2004,2009
BrkFace,None,0,1,SawyerW,5,8,Y,Tar&Grv,Normal,,WD,Pave,6,1512.0,210,2004,2009
None,None,0,5,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,6,1114.0,248,2004,2009
None,None,0,8,SawyerW,5,5,Y,CompShg,Normal,,WD,Pave,6,1114.0,0,2004,2009
None,None,0,6,SawyerW,5,5,Y,CompShg,Normal,,WD,Pave,6,1114.0,0,2003,2009
BrkFace,None,0,2,SawyerW,5,7,Y,CompShg,Partial,,New,Pave,6,1450.0,0,2008,2009
BrkFace,None,0,4,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,913.0,0,1996,2009
None,None,0,11,SawyerW,6,6,Y,CompShg,Normal,,WD,Pave,6,816.0,0,1992,2009
None,None,0,2,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,1332.0,0,1990,2009
None,None,0,10,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,6,754.0,140,1994,2009
BrkFace,None,0,7,SawyerW,7,6,Y,CompShg,Normal,,WD,Pave,6,676.0,0,1986,2009
None,None,0,5,SawyerW,7,6,Y,CompShg,Normal,,WD,Pave,8,0.0,0,1981,2009
None,None,0,11,Sawyer,5,5,Y,CompShg,Normal,,WD,Pave,5,980.0,0,1962,2009
None,None,0,6,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,5,864.0,0,1961,2009
None,None,0,7,Sawyer,5,5,Y,CompShg,Normal,,WD,Pave,5,864.0,158,1961,2009
None,None,0,5,Sawyer,5,5,Y,CompShg,Family,,Oth,Pave,5,1024.0,171,1965,2009
None,None,0,10,Sawyer,8,5,Y,CompShg,Normal,,WD,Pave,6,912.0,0,1963,2009
BrkFace,None,0,10,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,6,912.0,0,1962,2009
BrkFace,None,0,4,Veenker,8,8,Y,CompShg,Normal,,WD,Pave,6,2014.0,462,1980,2009
BrkFace,None,0,7,NoRidge,8,7,Y,CompShg,Normal,,WD,Pave,7,975.0,502,1991,2009
None,None,0,7,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,9,1376.0,0,2004,2009
Stone,None,0,1,Somerst,5,6,Y,CompShg,Partial,,New,Pave,6,1726.0,0,2008,2009
Stone,None,0,3,Somerst,5,6,Y,CompShg,Normal,,WD,Pave,5,1145.0,0,2008,2009
BrkFace,None,0,8,Somerst,5,6,Y,CompShg,Normal,,WD,Pave,4,756.0,0,2000,2009
BrkFace,None,0,9,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,6,691.0,0,1999,2009
BrkFace,None,0,6,Veenker,9,8,Y,CompShg,Normal,,WD,Pave,5,1694.0,501,1977,2009
None,None,0,6,Veenker,5,7,Y,CompShg,Normal,,WD,Pave,7,1740.0,228,1981,2009
BrkFace,None,0,1,Veenker,5,8,Y,CompShg,Abnorml,,WD,Pave,5,392.0,0,1976,2009
None,None,0,6,NWAmes,6,7,Y,CompShg,Normal,,WD,Pave,7,752.0,297,1974,2009
BrkFace,None,0,5,NWAmes,7,6,Y,CompShg,Normal,,WD,Pave,8,932.0,0,1967,2009
BrkFace,Shed,650,8,NWAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1288.0,312,1969,2009
BrkFace,None,0,8,NWAmes,5,6,Y,CompShg,Abnorml,,WD,Pave,5,1216.0,0,1969,2009
BrkFace,None,0,11,NWAmes,7,7,Y,CompShg,Normal,,WD,Pave,8,908.0,321,1977,2009
None,None,0,6,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,5,864.0,0,1967,2009
None,None,0,3,NAmes,5,5,Y,CompShg,Normal,,COD,Pave,7,1568.0,160,1967,2009
BrkFace,None,0,5,NWAmes,5,7,Y,CompShg,Abnorml,,COD,Pave,8,1165.0,0,1974,2009
BrkFace,None,0,5,NWAmes,5,6,Y,CompShg,Normal,,WD,Pave,5,1232.0,0,1971,2009
None,None,0,8,NAmes,7,4,Y,CompShg,Normal,,WD,Pave,5,894.0,0,1960,2009
None,None,0,9,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,5,864.0,0,1959,2009
BrkFace,None,0,5,NAmes,5,4,Y,CompShg,Normal,,WD,Pave,6,1040.0,0,1957,2009
BrkFace,None,0,7,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,1048.0,0,1956,2009
BrkFace,None,0,2,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1313.0,172,1961,2009
Stone,None,0,7,NAmes,5,5,Y,CompShg,Abnorml,,COD,Pave,6,1292.0,0,1964,2009
None,None,0,6,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,744.0,0,1965,2009
BrkFace,None,0,9,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,7,1208.0,85,1961,2009
None,None,0,2,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,5,960.0,0,1955,2009
None,None,0,4,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,5,1680.0,0,1967,2009
BrkFace,None,0,4,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,1453.0,0,1961,2009
BrkFace,None,0,7,NAmes,8,6,Y,CompShg,Normal,,WD,Pave,5,1562.0,0,1966,2009
BrkFace,None,0,6,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,6,1169.0,257,1956,2009
BrkFace,None,0,8,NAmes,6,7,Y,CompShg,Normal,,WD,Pave,5,1329.0,0,1960,2009
None,None,0,6,NAmes,8,6,Y,CompShg,Normal,,WD,Pave,6,988.0,156,1959,2009
None,None,0,11,NAmes,5,5,Y,CompShg,Abnorml,,COD,Pave,6,1202.0,0,1956,2009
None,None,0,7,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1382.0,280,1955,2009
None,None,0,11,NAmes,5,4,Y,CompShg,Family,,WD,Pave,6,1200.0,0,1956,2009
BrkFace,None,0,12,NAmes,4,5,Y,CompShg,Normal,,WD,Pave,8,1866.0,0,1958,2009
BrkFace,None,0,2,NAmes,7,6,Y,CompShg,Normal,,WD,Pave,6,1062.0,0,1954,2009
None,None,0,10,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,5,631.0,0,1951,2009
None,None,0,8,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,4,793.0,0,1945,2009
None,None,0,3,NAmes,8,5,Y,CompShg,Normal,,WD,Pave,5,1031.0,0,1952,2009
BrkFace,None,0,8,NAmes,5,5,Y,CompShg,Normal,,ConLD,Pave,7,0.0,208,1953,2009
None,None,0,12,NAmes,7,7,Y,CompShg,Normal,,WD,Pave,6,699.0,0,1948,2009
None,None,0,8,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1200.0,126,1950,2009
None,None,0,8,OldTown,5,3,Y,CompShg,Normal,,WD,Pave,4,792.0,0,1958,2009
None,None,0,8,OldTown,7,5,Y,CompShg,Normal,,WD,Pave,7,676.0,187,1939,2009
None,None,0,5,OldTown,8,4,N,CompShg,Normal,,WD,Pave,6,405.0,0,1900,2009
None,None,0,12,OldTown,7,5,N,CompShg,Normal,,WD,Pave,6,1054.0,0,1925,2009
None,None,0,6,OldTown,5,4,Y,CompShg,Normal,,WD,Pave,8,1313.0,0,1915,2009
None,None,0,8,OldTown,9,7,Y,CompShg,Normal,,WD,Pave,5,560.0,0,1910,2009
None,None,0,6,OldTown,5,2,N,CompShg,Normal,,WD,Pave,4,416.0,0,1940,2009
None,None,0,6,OldTown,7,5,N,CompShg,Normal,,WD,Pave,4,720.0,0,1920,2009
None,None,0,11,OldTown,5,3,Y,CompShg,Normal,,WD,Pave,4,630.0,0,1890,2009
Stone,None,0,8,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,12,1248.0,0,1969,2009
BrkFace,None,0,6,NAmes,7,6,Y,CompShg,Normal,,WD,Pave,6,1380.0,0,1963,2009
None,None,0,5,NAmes,4,6,Y,CompShg,Normal,,WD,Pave,6,1040.0,0,1967,2009
None,Shed,450,9,NAmes,9,6,Y,CompShg,Normal,,WD,Pave,6,951.0,0,1958,2009
Stone,None,0,4,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,5,1105.0,0,1957,2009
BrkFace,None,0,4,NAmes,6,6,Y,Tar&Grv,Normal,,WD,Pave,5,160.0,0,1958,2009
None,None,0,12,NAmes,5,6,Y,CompShg,Abnorml,,COD,Pave,5,795.0,0,1950,2009
None,None,0,3,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1041.0,0,1958,2009
None,None,0,9,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,4,732.0,0,1952,2009
None,None,0,7,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,528.0,0,1959,2009
None,None,0,8,NAmes,7,4,Y,CompShg,Normal,,WD,Pave,6,832.0,0,1949,2009
None,None,0,8,NAmes,7,6,Y,CompShg,Abnorml,,COD,Pave,6,864.0,180,1948,2009
BrkFace,None,0,3,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,8,780.0,0,1964,2009
BrkFace,None,0,11,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,4,941.0,0,1978,2009
None,None,0,4,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,1045.0,0,1963,2009
None,None,0,6,OldTown,8,6,P,CompShg,Normal,,WD,Pave,6,901.0,54,1935,2009
None,None,0,6,OldTown,5,6,N,CompShg,Normal,,WD,Pave,12,972.0,0,1910,2009
None,None,0,7,OldTown,8,5,N,CompShg,Normal,,WD,Pave,6,240.0,0,1910,2009
None,None,0,3,OldTown,8,5,N,CompShg,Normal,,WD,Pave,7,504.0,0,1910,2009
None,None,0,10,OldTown,6,5,Y,CompShg,Normal,,WD,Pave,7,690.0,0,1939,2009
None,None,0,10,OldTown,6,4,N,CompShg,Normal,,WD,Pave,8,600.0,0,1920,2009
None,None,0,7,OldTown,5,5,N,CompShg,Normal,,WD,Pave,6,801.0,80,1910,2009
None,None,0,3,OldTown,7,5,Y,CompShg,Normal,,WD,Pave,6,768.0,0,1950,2009
None,None,0,11,OldTown,6,4,N,CompShg,Normal,,Oth,Pave,5,861.0,0,1920,2009
None,None,0,10,OldTown,4,2,N,CompShg,Normal,,WD,Pave,4,0.0,0,1940,2009
None,None,0,2,OldTown,8,5,Y,CompShg,Normal,,WD,Pave,5,624.0,0,1923,2009
None,None,0,6,OldTown,4,4,N,CompShg,Normal,,WD,Pave,7,677.0,0,1910,2009
None,None,0,6,OldTown,7,6,Y,CompShg,Normal,,WD,Pave,8,917.0,0,1900,2009
None,None,0,5,OldTown,7,6,N,CompShg,Normal,,WD,Pave,5,624.0,0,1917,2009
None,None,0,6,OldTown,3,4,N,CompShg,Normal,,WD,Pave,5,624.0,0,1910,2009
None,None,0,9,OldTown,6,6,Y,CompShg,Family,,ConLI,Pave,6,972.0,0,1920,2009
None,None,0,9,OldTown,7,6,Y,CompShg,Normal,,WD,Pave,8,741.0,0,1910,2009
None,None,0,9,IDOTRR,3,3,N,CompShg,Abnorml,,WD,Pave,5,245.0,0,1900,2009
None,None,0,9,BrkSide,6,6,Y,CompShg,Normal,,WD,Pave,6,1022.0,266,1923,2009
None,None,0,5,BrkSide,7,5,N,CompShg,Normal,,WD,Pave,7,297.0,244,1930,2009
BrkFace,None,0,6,BrkSide,5,5,Y,CompShg,Normal,,WD,Pave,6,468.0,0,1924,2009
None,None,0,3,BrkSide,6,5,Y,CompShg,Abnorml,,WD,Pave,5,960.0,0,1925,2009
None,None,0,2,BrkSide,6,5,Y,CompShg,Normal,,WD,Pave,6,952.0,189,1938,2009
None,None,0,8,BrkSide,5,5,P,CompShg,Normal,,WD,Pave,5,1072.0,0,1925,2009
None,None,0,6,OldTown,6,6,Y,CompShg,Normal,,WD,Pave,8,1048.0,0,1915,2009
None,Shed,400,6,OldTown,8,7,N,CompShg,Normal,,WD,Pave,8,672.0,24,1915,2009
None,None,0,9,OldTown,1,5,Y,CompShg,Abnorml,,WD,Pave,11,1040.0,0,1922,2009
None,None,0,8,IDOTRR,5,6,Y,CompShg,Normal,,WD,Pave,8,720.0,0,1927,2009
None,None,0,2,OldTown,7,6,Y,CompShg,Normal,,WD,Pave,7,483.0,0,1915,2009
Stone,None,0,5,OldTown,5,7,N,CompShg,Normal,,WD,Pave,9,1020.0,0,1902,2009
None,None,0,8,IDOTRR,6,6,Y,CompShg,Normal,,WD,Pave,4,1204.0,0,1927,2009
None,None,0,7,IDOTRR,6,4,N,CompShg,Abnorml,,COD,Pave,5,858.0,0,1923,2009
None,None,0,2,IDOTRR,7,6,Y,CompShg,Normal,,WD,Pave,7,698.0,0,1915,2009
None,None,0,9,Sawyer,9,4,Y,CompShg,Normal,,WD,Pave,4,560.0,0,1946,2009
None,None,0,3,Edwards,5,5,Y,CompShg,Alloca,,WD,Pave,5,1200.0,120,1987,2009
None,None,0,7,Edwards,5,5,N,CompShg,Normal,,WD,Pave,6,1152.0,0,1978,2009
None,None,0,3,Edwards,3,5,N,CompShg,Normal,,WD,Pave,6,585.0,0,1934,2009
BrkFace,None,0,4,Sawyer,6,5,Y,CompShg,Abnorml,,WD,Pave,6,1052.0,0,1967,2009
BrkFace,None,0,6,Sawyer,5,6,Y,CompShg,Normal,,WD,Pave,5,456.0,0,1978,2009
None,None,0,7,Sawyer,5,5,Y,CompShg,Normal,,WD,Pave,8,552.0,290,1961,2009
BrkFace,None,0,3,Sawyer,5,6,Y,CompShg,Normal,,COD,Pave,6,1138.0,0,1960,2009
BrkFace,None,0,10,ClearCr,5,5,Y,CompShg,Normal,,WD,Pave,9,825.0,131,1956,2009
None,None,0,6,Sawyer,2,2,N,CompShg,Normal,,WD,Pave,5,0.0,0,1947,2009
None,None,0,10,Edwards,5,4,Y,CompShg,Normal,,WD,Pave,6,0.0,0,1954,2009
None,None,0,2,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,5,1073.0,0,1956,2009
None,None,0,7,Edwards,7,6,Y,CompShg,Normal,,WD,Pave,6,747.0,0,1946,2009
None,None,0,9,Edwards,6,5,P,CompShg,Normal,,WD,Pave,5,1089.0,328,1954,2009
BrkFace,None,0,2,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,5,1049.0,0,1984,2009
None,None,0,7,SawyerW,6,7,Y,CompShg,Normal,,WD,Pave,4,1054.0,114,1990,2009
BrkFace,Shed,600,9,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,520.0,0,1983,2009
None,None,0,8,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,1079.0,400,1993,2009
None,None,0,6,SawyerW,7,5,P,CompShg,Normal,,WD,Pave,7,0.0,0,1880,2009
None,None,0,6,SawyerW,5,5,Y,CompShg,Alloca,,WD,Pave,8,0.0,73,1979,2009
None,None,0,6,SawyerW,5,5,Y,CompShg,Alloca,,WD,Pave,8,0.0,0,1979,2009
BrkFace,None,0,6,SawyerW,5,5,Y,CompShg,Alloca,,WD,Pave,6,1094.0,120,1979,2009
None,None,0,6,SawyerW,5,5,Y,CompShg,Alloca,,WD,Pave,8,0.0,0,1979,2009
BrkFace,None,0,10,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,1168.0,312,2000,2009
BrkFace,None,0,10,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,1168.0,312,2000,2009
BrkFace,None,0,10,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,1168.0,312,2000,2009
Stone,None,0,7,CollgCr,5,9,Y,CompShg,Partial,,New,Pave,8,1555.0,185,2009,2009
Stone,None,0,11,CollgCr,5,9,Y,CompShg,Normal,,WD,Pave,8,1720.0,208,2008,2009
None,None,0,6,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,6,1468.0,192,2008,2009
Stone,None,0,4,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1838.0,154,2007,2009
None,None,0,5,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,6,1282.0,168,2007,2009
BrkFace,None,0,3,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,5,1254.0,168,2008,2009
Stone,None,0,3,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1498.0,144,2005,2009
None,None,0,7,CollgCr,5,6,Y,CompShg,Normal,,WD,Pave,7,704.0,36,2005,2009
None,None,0,6,ClearCr,5,7,Y,CompShg,Normal,,WD,Pave,7,1449.0,150,1992,2009
None,None,0,10,CollgCr,7,5,Y,CompShg,Normal,,WD,Pave,5,990.0,66,1994,2009
None,None,0,12,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,5,1463.0,0,1998,2009
BrkFace,None,0,4,CollgCr,5,6,Y,CompShg,Normal,,WD,Pave,7,928.0,150,1998,2009
BrkFace,None,0,4,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,6,1431.0,144,2002,2009
BrkFace,None,0,7,CollgCr,5,7,Y,CompShg,Family,,WD,Pave,6,1492.0,0,2001,2009
BrkFace,None,0,7,CollgCr,5,5,Y,CompShg,Normal,,WD,Pave,5,907.0,72,1978,2009
BrkFace,None,0,10,CollgCr,7,5,Y,CompShg,Normal,,WD,Pave,5,914.0,0,1979,2009
None,None,0,9,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,6,1569.0,262,2002,2009
BrkFace,None,0,6,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,8,1068.0,192,2003,2009
None,None,0,11,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,6,840.0,0,2002,2009
None,None,0,5,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,6,944.0,256,2001,2009
BrkFace,None,0,6,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,5,1462.0,135,1999,2009
BrkFace,None,0,6,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1822.0,194,2002,2009
BrkFace,None,0,8,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,1417.0,60,1997,2009
BrkFace,None,0,1,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1578.0,0,2007,2009
None,None,0,7,CollgCr,5,6,Y,CompShg,Normal,,WD,Pave,6,608.0,100,2007,2009
None,None,0,7,Edwards,6,4,Y,CompShg,Normal,,WD,Pave,7,1014.0,0,1960,2009
BrkFace,None,0,4,Edwards,5,6,Y,CompShg,Normal,,WD,Pave,5,547.0,0,2005,2009
None,None,0,3,Edwards,5,4,Y,CompShg,Normal,,WD,Pave,5,876.0,0,1959,2009
None,Shed,900,6,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,6,1078.0,0,1950,2009
BrkFace,None,0,8,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,10,1678.0,0,1959,2009
BrkFace,None,0,5,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,7,1150.0,0,1956,2009
None,None,0,9,Edwards,6,5,Y,CompShg,Normal,,WD,Pave,6,720.0,84,1941,2009
BrkFace,None,0,7,SWISU,4,5,Y,CompShg,Abnorml,,WD,Pave,7,832.0,0,1938,2009
None,None,0,3,SWISU,6,6,Y,CompShg,Normal,,WD,Pave,6,583.0,329,1935,2009
None,None,0,10,Crawfor,8,6,Y,CompShg,Normal,,WD,Pave,6,816.0,0,1916,2009
None,None,0,5,Crawfor,8,7,Y,CompShg,Normal,,WD,Pave,6,600.0,0,1918,2009
None,None,0,2,Crawfor,6,5,Y,CompShg,Normal,,WD,Pave,6,840.0,0,1940,2009
None,None,0,6,Crawfor,4,5,Y,CompShg,Normal,,WD,Pave,5,1273.0,483,1960,2009
None,None,0,7,Crawfor,6,7,Y,CompShg,Normal,,WD,Pave,13,920.0,0,1940,2009
None,None,0,10,Crawfor,6,5,Y,CompShg,Family,,WD,Pave,6,1112.0,0,1954,2009
Stone,None,0,5,Crawfor,6,6,Y,CompShg,Normal,,WD,Pave,6,1561.0,0,1960,2009
None,None,0,10,Crawfor,7,5,Y,CompShg,Normal,,WD,Pave,7,1067.0,0,1949,2009
Stone,None,0,1,Crawfor,5,6,Y,CompShg,Normal,,WD,Pave,6,1310.0,0,1954,2009
None,None,0,5,Blueste,6,6,Y,CompShg,Normal,,WD,Pave,5,516.0,279,1980,2009
None,None,0,10,Blueste,6,6,Y,CompShg,Normal,,WD,Pave,5,561.0,176,1980,2009
None,None,0,7,Blueste,6,6,Y,CompShg,Normal,,WD,Pave,5,561.0,154,1980,2009
BrkFace,Shed,1500,4,Crawfor,6,6,Y,CompShg,Normal,,WD,Pave,6,572.0,400,1986,2009
None,None,0,7,Crawfor,9,7,Y,CompShg,Normal,,WD,Pave,7,1803.0,200,1971,2009
None,None,0,12,IDOTRR,6,5,Y,CompShg,Normal,,WD,Pave,11,760.0,467,1900,2009
None,None,0,5,IDOTRR,6,4,N,CompShg,Normal,,WD,Pave,4,572.0,0,1925,2009
Stone,None,0,6,Crawfor,5,8,Y,CompShg,Partial,,New,Pave,5,1596.0,162,2007,2009
None,None,0,3,IDOTRR,4,2,N,CompShg,Normal,,ConLD,Grvl,4,0.0,119,1910,2009
None,None,0,5,Mitchel,5,8,Y,CompShg,Normal,,WD,Pave,7,1107.0,210,2000,2009
None,None,0,4,Mitchel,6,6,Y,CompShg,Normal,,WD,Pave,5,902.0,319,1977,2009
None,None,0,11,Mitchel,7,6,Y,CompShg,Normal,,WD,Pave,5,957.0,302,1977,2009
None,None,0,4,Mitchel,5,5,Y,CompShg,Abnorml,,COD,Pave,5,1582.0,0,1991,2009
Stone,None,0,7,Timber,5,9,Y,CompShg,Normal,,WD,Pave,9,2190.0,90,2008,2009
BrkFace,None,0,1,Timber,5,9,Y,CompShg,Normal,,WD,Pave,7,1641.0,0,2008,2009
None,Shed,2500,2,Timber,8,6,Y,CompShg,Normal,,WD,Pave,7,712.0,305,1980,2009
BrkFace,None,0,7,Timber,5,7,Y,CompShg,Normal,,WD,Pave,7,1645.0,224,1987,2009
None,None,0,2,Timber,5,7,Y,CompShg,Abnorml,,WD,Pave,9,912.0,124,2003,2009
Stone,None,0,5,Timber,5,9,Y,CompShg,Normal,,WD,Pave,7,1978.0,308,2007,2009
BrkFace,None,0,4,Mitchel,7,5,Y,CompShg,Normal,,WD,Pave,6,1008.0,144,1968,2009
BrkFace,None,0,3,Mitchel,5,5,Y,CompShg,Normal,,WD,Pave,7,1188.0,0,1969,2009
None,None,0,7,Mitchel,8,5,Y,CompShg,Normal,,WD,Pave,4,796.0,138,1972,2009
None,Shed,700,8,Mitchel,5,6,Y,CompShg,Normal,,WD,Pave,5,384.0,280,1993,2009
None,None,0,6,Mitchel,6,5,Y,CompShg,Normal,,WD,Pave,5,828.0,100,1992,2009
None,None,0,7,Mitchel,5,5,Y,CompShg,Normal,,WD,Pave,6,624.0,150,1992,2009
BrkFace,None,0,4,Mitchel,7,5,Y,CompShg,Normal,,WD,Pave,7,784.0,0,1969,2009
None,None,0,4,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,926.0,0,1997,2008
BrkFace,None,0,10,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,680.0,192,1995,2008
None,None,0,5,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,926.0,100,1998,2008
None,None,0,11,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,916.0,168,1996,2008
None,None,0,11,Gilbert,5,5,Y,CompShg,Normal,,WD,Pave,7,1348.0,0,1996,2008
None,None,0,7,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,6,1664.0,0,1997,2008
None,None,0,8,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,5,1280.0,0,1992,2008
None,None,0,4,Gilbert,5,6,Y,CompShg,Family,,WD,Pave,7,932.0,0,1998,2008
BrkFace,None,0,9,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,836.0,0,1991,2008
None,None,0,4,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,5,1337.0,0,1989,2008
Stone,None,0,7,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,9,1168.0,192,2005,2008
BrkFace,None,0,9,StoneBr,5,9,Y,CompShg,Normal,,WD,Pave,7,1884.0,214,2004,2008
None,Shed,750,5,Gilbert,2,6,Y,CompShg,Normal,,WD,Pave,7,1632.0,0,1952,2008
BrkFace,None,0,7,StoneBr,5,9,Y,CompShg,Normal,,WD,Pave,6,1710.0,156,2007,2008
BrkFace,None,0,7,Gilbert,5,6,Y,CompShg,Family,,WD,Pave,6,1488.0,0,1950,2008
BrkFace,None,0,6,NWAmes,6,7,Y,CompShg,Normal,,WD,Pave,6,1675.0,0,1988,2008
BrkFace,None,0,7,NWAmes,7,7,Y,CompShg,Normal,,WD,Pave,6,1260.0,152,1983,2008
BrkFace,None,0,8,NWAmes,5,7,Y,CompShg,Normal,,WD,Pave,7,2048.0,200,1978,2008
BrkFace,None,0,3,NWAmes,5,7,Y,CompShg,Normal,,WD,Pave,6,1782.0,467,1979,2008
BrkFace,None,0,11,NWAmes,5,6,Y,CompShg,Normal,,WD,Pave,6,1211.0,0,1976,2008
BrkFace,None,0,3,NWAmes,6,7,Y,CompShg,Normal,,WD,Pave,7,738.0,28,1980,2008
None,None,0,6,NWAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,720.0,0,1969,2008
BrkFace,None,0,12,NWAmes,7,7,Y,WdShake,Normal,,WD,Pave,8,1420.0,0,1978,2008
BrkFace,None,0,4,NWAmes,5,6,Y,CompShg,Normal,,WD,Pave,5,1444.0,0,1976,2008
BrkFace,None,0,6,NWAmes,5,8,Y,CompShg,Normal,,WD,Pave,9,1236.0,192,1996,2008
None,None,0,6,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,8,896.0,0,1974,2008
BrkFace,None,0,9,NAmes,6,4,Y,CompShg,Normal,,COD,Pave,4,936.0,16,1969,2008
None,None,0,5,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,5,864.0,0,1971,2008
BrkFace,None,0,2,BrDale,5,6,Y,CompShg,Normal,,WD,Pave,5,483.0,52,1973,2008
BrkFace,None,0,4,BrDale,6,6,Y,CompShg,Normal,,WD,Pave,5,483.0,411,1972,2008
BrkFace,None,0,12,BrDale,5,5,Y,CompShg,Normal,,WD,Pave,6,630.0,0,1972,2008
None,None,0,5,NPkVill,6,6,Y,CompShg,Normal,,WD,Pave,7,855.0,0,1975,2008
None,None,0,9,NPkVill,6,7,Y,CompShg,Normal,,WD,Pave,4,1055.0,0,1977,2008
Stone,None,0,1,NridgHt,5,8,Y,CompShg,Partial,,New,Pave,7,1582.0,209,2007,2008
Stone,None,0,8,NridgHt,5,8,Y,CompShg,Normal,,WD,Pave,9,2418.0,358,2007,2008
BrkFace,None,0,5,NridgHt,5,9,Y,CompShg,Normal,,WD,Pave,7,1950.0,156,2007,2008
BrkFace,None,0,10,NridgHt,5,9,Y,CompShg,Abnorml,,WD,Pave,9,1850.0,212,2006,2008
BrkFace,None,0,6,NridgHt,5,10,Y,CompShg,Normal,,WD,Pave,10,1620.0,30,2005,2008
BrkFace,None,0,8,NridgHt,5,9,Y,CompShg,Normal,,WD,Pave,9,1414.0,192,2005,2008
Stone,None,0,6,NridgHt,5,8,Y,CompShg,Normal,,WD,Pave,10,948.0,100,2007,2008
Stone,None,0,7,NridgHt,5,8,Y,CompShg,Normal,,WD,Pave,9,1148.0,224,2004,2008
Stone,None,0,2,NridgHt,5,10,Y,CompShg,Normal,,WD,Pave,7,2535.0,154,2003,2008
